Bea Dasar,Htnb,Total,Harga Barang,Berat Kiriman,Jarak (KM)
18000.0,0.0,18000.0,244695.62225519287,1.0,106.40146151178516
34000.0,0.0,34000.0,89900.0,0.2,1059.8143237820004
27000.0,0.0,27000.0,289800.0,0.75,229.1555417742884
9000.0,0.0,9000.0,255500.0,0.39,123.70106993146236
9000.0,0.0,9000.0,24999.0,0.35,123.70106993146236
29000.0,500.0,29500.0,31000.0,1.0,208.254310961311
9000.0,0.0,9000.0,22000.0,0.01,123.70106993146236
29000.0,0.0,29000.0,31000.0,0.07,171.75866610962527
81000.0,0.0,81000.0,160257.0,0.75,574.9301835150987
27000.0,0.0,27000.0,143820.0,0.33,292.0158861890914
11000.0,0.0,11000.0,179800.0,0.42,101.14276679835484
10500.0,0.0,10500.0,78000.0,0.11,29.68507338875069
10500.0,0.0,10500.0,48500.0,0.06,29.68507338875069
10500.0,0.0,10500.0,14900.0,0.02,29.68507338875069
10500.0,0.0,10500.0,98000.0,0.17,29.68507338875069
13500.0,0.0,13500.0,6949.0,0.11,65.59090586250932
34000.0,0.0,34000.0,80500.0,0.17,606.5573714863874
27000.0,0.0,27000.0,79900.0,0.17,229.1555417742884
9000.0,0.0,9000.0,350820.0,1.0,123.70106993146236
9000.0,0.0,9000.0,80000.0,0.16,123.70106993146236
29000.0,0.0,29000.0,80000.0,0.15,104.98744516960298
9000.0,0.0,9000.0,102000.0,0.18,123.70106993146236
9000.0,0.0,9000.0,33500.0,0.06,123.70106993146236
11000.0,0.0,11000.0,30500.0,0.1,101.14276679835484
11000.0,0.0,11000.0,16000.0,0.1,101.14276679835484
9000.0,0.0,9000.0,71000.0,0.64,119.56175837218476
9000.0,0.0,9000.0,21900.0,0.15,123.70106993146236
9000.0,960.0,9960.0,400000.0,1.0,119.56175837218476
10500.0,0.0,10500.0,33000.0,0.1,44.5050466251696
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
22000.0,0.0,22000.0,125000.0,0.23,106.40146151178516
28000.0,960.0,28960.0,400000.0,0.1,55.55032781396466
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
34000.0,960.0,34960.0,400000.0,1.0,1033.345922294014
34000.0,960.0,34960.0,400000.0,0.2,1027.522420572668
44500.0,0.0,44500.0,780000.0,0.5,332.6624284313605
34000.0,0.0,34000.0,60500.0,1.04,605.0245981644293
10500.0,0.0,10500.0,67000.0,0.1,44.5050466251696
36000.0,960.0,36960.0,400000.0,4.5,119.56175837218476
34000.0,0.0,34000.0,10000.0,0.05,1027.813823482557
178500.0,960.0,179460.0,400000.0,6.4,1019.775290921978
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
39000.0,0.0,39000.0,0.0,0.9,730.1041103166021
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
8500.0,500.0,9000.0,200000.0,2.2,12.435855669527326
24000.0,0.0,24000.0,99900.0,0.2,182.3793903638088
39000.0,0.0,39000.0,99900.0,0.2,754.621396099655
34000.0,0.0,34000.0,209700.0,0.65,389.9987483698633
38500.0,0.0,38500.0,169800.0,0.33,803.2904046031017
11000.0,0.0,11000.0,316610.0,0.7,101.14276679835484
58000.0,0.0,58000.0,481200.0,0.99,1567.1413395038555
34000.0,960.0,34960.0,400000.0,0.1,1027.813823482557
34000.0,960.0,34960.0,400000.0,0.1,1020.854626057186
17000.0,0.0,17000.0,99000.0,0.32,125.88635998464376
22000.0,0.0,22000.0,84000.0,2.28,101.14276679835484
10500.0,0.0,10500.0,77000.0,1.0,29.68507338875069
44000.0,0.0,44000.0,79500.0,0.28,279.3763268901962
10500.0,0.0,10500.0,11000.0,0.1,29.68507338875069
22000.0,0.0,22000.0,98000.0,0.21,106.40146151178516
9000.0,0.0,9000.0,18000.0,0.04,123.70106993146236
10500.0,0.0,10500.0,62000.0,0.7,44.5050466251696
9000.0,0.0,9000.0,28000.0,0.04,123.70106993146236
21000.0,0.0,21000.0,166800.0,2.08,29.68507338875069
39000.0,0.0,39000.0,885000.0,0.1,730.1041103166021
17000.0,500.0,17500.0,200000.0,1.3,125.88635998464376
9000.0,0.0,9000.0,28000.0,0.06,123.70106993146236
13500.0,0.0,13500.0,15000.0,0.04,12.435855669527326
8500.0,0.0,8500.0,10898.0,0.12,12.435855669527326
9000.0,0.0,9000.0,95000.0,0.1,123.70106993146236
17000.0,0.0,17000.0,108500.0,1.34,12.435855669527326
22000.0,0.0,22000.0,37200.0,0.13,106.40146151178516
34000.0,0.0,34000.0,225000.0,1.36,37.23860419131993
34000.0,0.0,34000.0,350000.0,0.5,1038.9839948816657
34000.0,0.0,34000.0,350000.0,0.5,1038.9839948816657
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
10500.0,0.0,10500.0,143820.0,0.33,44.5050466251696
44000.0,0.0,44000.0,99900.0,0.25,791.0747704194166
66500.0,0.0,66500.0,414500.0,0.86,702.6327765576526
36000.0,0.0,36000.0,169800.0,0.33,689.1665515416431
71500.0,0.0,71500.0,444490.0,1.06,709.7837620763589
9000.0,0.0,9000.0,295630.0,0.66,123.70106993146236
34000.0,0.0,34000.0,114900.0,0.35,1027.813823482557
17000.0,0.0,17000.0,152350.0,0.34,125.88635998464376
107000.0,0.0,107000.0,371710.0,0.73,1068.0041275079343
36000.0,0.0,36000.0,325800.0,0.66,696.9591694370934
22000.0,0.0,22000.0,78000.0,0.5,106.40146151178516
34000.0,960.0,34960.0,400000.0,0.2,1051.9940765794777
152000.0,960.0,152960.0,400000.0,4.5,539.411885738438
9000.0,0.0,9000.0,244695.62225519287,1.2,119.56175837218476
9000.0,0.0,9000.0,244695.62225519287,1.8,119.56175837218476
9000.0,0.0,9000.0,750000.0,0.5,123.70106993146236
13500.0,0.0,13500.0,190000.0,0.5,65.59090586250932
9000.0,0.0,9000.0,30000.0,0.1,123.70106993146236
22000.0,0.0,22000.0,47000.0,0.65,106.40146151178516
8500.0,500.0,9000.0,200000.0,2.0,12.435855669527326
29000.0,0.0,29000.0,48000.0,0.09,208.254310961311
14000.0,0.0,14000.0,33500.0,0.06,101.25160265835382
14000.0,0.0,14000.0,48900.0,0.06,167.51113249862598
11000.0,0.0,11000.0,60000.0,0.36,101.14276679835484
9000.0,0.0,9000.0,46000.0,0.2,123.70106993146236
13500.0,0.0,13500.0,11000.0,0.06,65.59090586250932
9000.0,0.0,9000.0,97800.0,0.12,123.70106993146236
10500.0,0.0,10500.0,10999.0,0.04,29.68507338875069
11000.0,0.0,11000.0,43680.0,0.2,101.14276679835484
81000.0,0.0,81000.0,159800.0,0.33,676.8614715021984
34000.0,0.0,34000.0,79900.0,0.17,623.8838454245637
9000.0,0.0,9000.0,159800.0,0.33,123.70106993146236
76000.0,0.0,76000.0,115000.0,0.17,599.4849319559091
24000.0,0.0,24000.0,159800.0,0.33,182.3793903638088
34000.0,4800.0,38800.0,2000000.0,0.5,1027.813823482557
9000.0,0.0,9000.0,131000.0,0.24,123.70106993146236
10500.0,0.0,10500.0,135000.0,0.3,44.5050466251696
9000.0,0.0,9000.0,17299.0,0.12,123.70106993146236
9000.0,0.0,9000.0,97800.0,0.12,123.70106993146236
14000.0,0.0,14000.0,153550.0,1.08,167.51113249862598
9000.0,0.0,9000.0,16900.0,0.05,123.70106993146236
9000.0,0.0,9000.0,24000.0,0.3,123.70106993146236
9000.0,0.0,9000.0,34500.0,0.2,123.70106993146236
13500.0,0.0,13500.0,34500.0,0.2,65.59090586250932
21000.0,960.0,21960.0,400000.0,2.0,29.68507338875069
13500.0,0.0,13500.0,56000.0,0.18,65.59090586250932
11000.0,0.0,11000.0,54000.0,0.2,101.14276679835484
13500.0,0.0,13500.0,53500.0,0.5,65.59090586250932
40000.0,0.0,40000.0,75000.0,0.15,292.0158861890914
9000.0,0.0,9000.0,31600.0,0.18,119.56175837218476
13500.0,0.0,13500.0,66250.0,1.3,65.59090586250932
51000.0,0.0,51000.0,55000.0,2.5,37.23860419131993
34000.0,0.0,34000.0,77000.0,0.38,376.808736198566
14000.0,0.0,14000.0,88000.0,0.46,167.51113249862598
10500.0,500.0,11000.0,200000.0,1.0,29.68507338875069
34000.0,0.0,34000.0,44000.0,2.0,37.23860419131993
102000.0,960.0,102960.0,400000.0,3.0,1020.854626057186
11000.0,0.0,11000.0,77000.0,1.0,101.14276679835484
13500.0,0.0,13500.0,11000.0,0.5,65.59090586250932
11000.0,0.0,11000.0,44000.0,0.1,101.14276679835484
13500.0,0.0,13500.0,75000.0,0.15,65.59090586250932
9000.0,0.0,9000.0,27000.0,0.13,123.70106993146236
9000.0,0.0,9000.0,10898.0,0.12,123.70106993146236
29000.0,0.0,29000.0,30000.0,0.07,104.98744516960298
9000.0,0.0,9000.0,10999.0,0.04,123.70106993146236
11000.0,0.0,11000.0,22500.0,0.05,101.14276679835484
11000.0,0.0,11000.0,12500.0,0.03,101.14276679835484
10500.0,0.0,10500.0,20000.0,0.4,29.68507338875069
9000.0,0.0,9000.0,14000.0,0.04,123.70106993146236
10500.0,0.0,10500.0,75000.0,0.15,29.68507338875069
8500.0,0.0,8500.0,75995.0,1.05,12.435855669527326
60500.0,0.0,60500.0,160000.0,0.55,1080.4613580652708
19000.0,0.0,19000.0,146900.0,0.28,59.97295110345033
17000.0,0.0,17000.0,15000.0,0.07,37.23860419131993
22000.0,0.0,22000.0,130000.0,0.2,106.40146151178516
13500.0,0.0,13500.0,31500.0,0.1,65.59090586250932
34000.0,0.0,34000.0,244695.62225519287,1.0,1020.854626057186
9000.0,0.0,9000.0,244695.62225519287,1.0,119.56175837218476
11000.0,0.0,11000.0,244695.62225519287,1.0,101.14276679835484
17000.0,0.0,17000.0,244695.62225519287,1.0,37.23860419131993
39000.0,960.0,39960.0,400000.0,0.2,742.2191541838523
29000.0,0.0,29000.0,34500.0,0.06,104.98744516960298
9000.0,0.0,9000.0,48999.0,0.06,123.70106993146236
22000.0,0.0,22000.0,75000.0,0.11,106.40146151178516
9000.0,0.0,9000.0,46000.0,0.2,119.56175837218476
17000.0,0.0,17000.0,126000.0,0.3,125.88635998464376
9000.0,0.0,9000.0,570000.0,0.3,123.70106993146236
9000.0,0.0,9000.0,80500.0,0.17,123.70106993146236
9000.0,0.0,9000.0,79900.0,0.2,123.70106993146236
76000.0,0.0,76000.0,99900.0,0.2,599.4849319559091
79000.0,0.0,79000.0,194900.0,0.37,1682.3329597513448
22000.0,0.0,22000.0,80500.0,0.17,106.40146151178516
9000.0,0.0,9000.0,199800.0,0.45,123.70106993146236
152000.0,0.0,152000.0,639699.0,2.0,599.4849319559091
56500.0,0.0,56500.0,1000.0,0.1,1962.1388705371555
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
10500.0,500.0,11000.0,200000.0,0.1,29.68507338875069
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
28000.0,500.0,28500.0,200000.0,0.1,159.1376810497143
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
18500.0,500.0,19000.0,200000.0,1.0,123.70106993146236
13500.0,0.0,13500.0,16800.0,0.3,65.59090586250932
14000.0,0.0,14000.0,120000.0,0.01,101.25160265835382
9000.0,0.0,9000.0,24800.0,0.5,123.70106993146236
68000.0,960.0,68960.0,400000.0,1.7,1020.854626057186
13500.0,0.0,13500.0,30000.0,0.3,65.59090586250932
9000.0,0.0,9000.0,48800.0,1.1,119.56175837218476
13500.0,0.0,13500.0,46800.0,1.1,65.59090586250932
18000.0,960.0,18960.0,400000.0,1.0,82.81719158463959
19000.0,0.0,19000.0,90000.0,0.4,59.97295110345033
17000.0,0.0,17000.0,175000.0,0.95,125.88635998464376
10500.0,0.0,10500.0,41600.0,1.2,29.68507338875069
9000.0,0.0,9000.0,16000.0,0.04,123.70106993146236
9000.0,0.0,9000.0,150000.0,0.3,123.70106993146236
10500.0,0.0,10500.0,75000.0,0.15,29.68507338875069
14000.0,0.0,14000.0,22500.0,0.08,167.51113249862598
19000.0,0.0,19000.0,32000.0,0.07,59.97295110345033
13500.0,0.0,13500.0,15000.0,0.06,65.59090586250932
11000.0,0.0,11000.0,88000.0,0.2,101.14276679835484
9000.0,960.0,9960.0,400000.0,0.1,123.70106993146236
9000.0,960.0,9960.0,400000.0,0.1,123.70106993146236
17000.0,0.0,17000.0,52500.0,0.2,125.88635998464376
21000.0,0.0,21000.0,144900.0,1.9,44.5050466251696
21000.0,0.0,21000.0,144900.0,1.9,44.5050466251696
9000.0,0.0,9000.0,36799.0,0.31,119.56175837218476
28000.0,0.0,28000.0,580000.0,1.2,159.1376810497143
9000.0,0.0,9000.0,20000.0,0.06,123.70106993146236
28000.0,0.0,28000.0,580000.0,1.2,159.1376810497143
8500.0,0.0,8500.0,274800.0,0.52,12.435855669527326
66500.0,0.0,66500.0,79900.0,0.17,702.6327765576526
17000.0,0.0,17000.0,159800.0,0.33,37.23860419131993
9000.0,0.0,9000.0,79900.0,0.17,123.70106993146236
28500.0,500.0,29000.0,200000.0,0.2,307.9295489116877
11000.0,0.0,11000.0,38000.0,0.2,101.14276679835484
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
24500.0,500.0,25000.0,200000.0,1.0,119.56175837218476
11000.0,960.0,11960.0,400000.0,0.1,101.14276679835484
8500.0,0.0,8500.0,31500.0,0.1,12.435855669527326
8500.0,0.0,8500.0,31500.0,0.1,12.435855669527326
11000.0,0.0,11000.0,32000.0,0.5,101.14276679835484
14000.0,0.0,14000.0,70000.0,0.8,101.25160265835382
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
19000.0,0.0,19000.0,33000.0,0.35,59.97295110345033
17000.0,0.0,17000.0,47000.0,0.65,37.23860419131993
9000.0,0.0,9000.0,10000.0,0.1,123.70106993146236
10500.0,0.0,10500.0,139900.0,0.25,44.5050466251696
8500.0,0.0,8500.0,34500.0,0.25,12.435855669527326
8500.0,0.0,8500.0,30000.0,0.1,12.435855669527326
8500.0,0.0,8500.0,35000.0,0.1,12.435855669527326
8500.0,0.0,8500.0,55900.0,0.2,12.435855669527326
13500.0,0.0,13500.0,267800.0,0.25,65.59090586250932
10500.0,0.0,10500.0,28500.0,0.05,44.5050466251696
11000.0,0.0,11000.0,33000.0,0.15,101.14276679835484
17000.0,0.0,17000.0,280000.0,0.6,125.88635998464376
21000.0,0.0,21000.0,245000.0,1.39,29.68507338875069
34000.0,0.0,34000.0,443000.0,0.5,623.8838454245637
76000.0,960.0,76960.0,400000.0,0.73,521.7754956801477
34000.0,960.0,34960.0,400000.0,1.0,1027.522420572668
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
13500.0,0.0,13500.0,68000.0,0.8,65.59090586250932
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
8500.0,0.0,8500.0,0.0,1.3,12.435855669527326
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
8500.0,0.0,8500.0,0.0,1.0,12.435855669527326
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
17000.0,0.0,17000.0,0.0,0.02,125.88635998464376
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
9000.0,0.0,9000.0,0.0,0.1,119.56175837218476
10500.0,0.0,10500.0,48999.0,0.05,44.5050466251696
9000.0,0.0,9000.0,20000.0,0.06,123.70106993146236
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
9000.0,0.0,9000.0,15000.0,0.04,123.70106993146236
9000.0,0.0,9000.0,22500.0,0.08,123.70106993146236
9000.0,0.0,9000.0,44000.0,0.1,123.70106993146236
9000.0,0.0,9000.0,131000.0,0.23,119.56175837218476
10500.0,0.0,10500.0,255500.0,1.15,29.68507338875069
8500.0,0.0,8500.0,0.0,0.1,12.435855669527326
34000.0,0.0,34000.0,80500.0,0.17,1027.813823482557
38000.0,0.0,38000.0,79900.0,0.17,1089.1204520874735
11000.0,0.0,11000.0,14000.0,0.04,101.14276679835484
13500.0,0.0,13500.0,75000.0,0.15,65.59090586250932
9000.0,0.0,9000.0,45000.0,0.1,123.70106993146236
9000.0,0.0,9000.0,13000.0,0.05,123.70106993146236
9000.0,0.0,9000.0,32000.0,0.07,123.70106993146236
9000.0,0.0,9000.0,44000.0,0.1,119.56175837218476
38500.0,0.0,38500.0,179000.0,0.65,797.5809246903041
19000.0,0.0,19000.0,137610.0,0.75,59.97295110345033
13500.0,0.0,13500.0,34000.0,0.8,12.435855669527326
28000.0,0.0,28000.0,17000.0,0.1,159.1376810497143
13500.0,0.0,13500.0,67500.0,0.02,65.59090586250932
13500.0,0.0,13500.0,237500.0,0.43,65.59090586250932
13500.0,0.0,13500.0,250000.0,0.44,65.59090586250932
13500.0,0.0,13500.0,54000.0,0.3,65.59090586250932
34000.0,0.0,34000.0,92500.0,0.25,1027.813823482557
8500.0,0.0,8500.0,250000.0,0.25,12.435855669527326
17000.0,0.0,17000.0,44000.0,0.1,125.88635998464376
10500.0,0.0,10500.0,44000.0,0.1,29.68507338875069
9000.0,0.0,9000.0,38500.0,0.11,123.70106993146236
17000.0,0.0,17000.0,72500.0,0.15,37.23860419131993
9000.0,0.0,9000.0,10999.0,0.04,119.56175837218476
9000.0,0.0,9000.0,16000.0,0.04,123.70106993146236
9000.0,0.0,9000.0,75000.0,0.2,123.70106993146236
13500.0,500.0,14000.0,15500.0,0.1,65.59090586250932
13500.0,0.0,13500.0,152000.0,0.01,65.59090586250932
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
34000.0,960.0,34960.0,400000.0,5.2,12.435855669527326
9000.0,0.0,9000.0,29250.0,0.08,123.70106993146236
9000.0,0.0,9000.0,125000.0,0.23,123.70106993146236
34000.0,0.0,34000.0,189900.0,0.5,1027.813823482557
28500.0,0.0,28500.0,279700.0,0.53,307.9295489116877
77000.0,0.0,77000.0,295630.0,0.66,435.773011008068
34000.0,0.0,34000.0,160400.0,0.37,1059.8143237820004
10500.0,0.0,10500.0,195500.0,0.42,44.5050466251696
66500.0,0.0,66500.0,151810.0,0.33,702.6327765576526
9000.0,960.0,9960.0,400000.0,1.0,123.70106993146236
13500.0,0.0,13500.0,47000.0,0.64,65.59090586250932
9000.0,0.0,9000.0,60449.0,0.26,119.56175837218476
9000.0,0.0,9000.0,30000.0,0.1,123.70106993146236
19000.0,0.0,19000.0,19000.0,0.1,59.97295110345033
14000.0,0.0,14000.0,44000.0,0.1,101.25160265835382
17000.0,0.0,17000.0,80000.0,0.15,125.88635998464376
9000.0,0.0,9000.0,16000.0,0.03,119.56175837218476
14000.0,0.0,14000.0,80000.0,0.15,167.51113249862598
19000.0,0.0,19000.0,15000.0,0.04,59.97295110345033
13500.0,0.0,13500.0,32350.0,0.1,65.59090586250932
9000.0,0.0,9000.0,77000.0,1.0,119.56175837218476
34000.0,0.0,34000.0,99900.0,0.35,1019.775290921978
66500.0,0.0,66500.0,79900.0,0.17,702.6327765576526
9000.0,0.0,9000.0,160400.0,0.34,123.70106993146236
42000.0,0.0,42000.0,99900.0,0.2,1025.1490031007586
43000.0,0.0,43000.0,99900.0,0.2,529.4856749128472
76000.0,0.0,76000.0,164800.0,0.33,464.63673005271255
77000.0,0.0,77000.0,239700.0,0.5,785.5669560607778
39000.0,0.0,39000.0,584300.0,1.16,754.621396099655
44000.0,0.0,44000.0,99900.0,0.25,677.2933398859267
11000.0,0.0,11000.0,33750.0,0.1,101.14276679835484
14000.0,0.0,14000.0,56000.0,0.02,101.25160265835382
474000.0,960.0,474960.0,400000.0,4.0,1005.3837646540452
9000.0,0.0,9000.0,265000.0,0.16,123.70106993146236
11000.0,0.0,11000.0,34000.0,1.0,101.14276679835484
14000.0,0.0,14000.0,46000.0,0.24,167.51113249862598
14000.0,0.0,14000.0,44000.0,0.1,167.51113249862598
9000.0,0.0,9000.0,60347.0,0.28,119.56175837218476
13500.0,0.0,13500.0,89400.0,1.27,65.59090586250932
13500.0,0.0,13500.0,34000.0,1.04,65.59090586250932
10500.0,0.0,10500.0,32400.0,0.36,44.5050466251696
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
18000.0,0.0,18000.0,750000.0,1.5,123.70106993146236
9000.0,0.0,9000.0,133000.0,0.3,123.70106993146236
9000.0,960.0,9960.0,400000.0,1.0,119.56175837218476
13500.0,0.0,13500.0,105000.0,0.3,65.59090586250932
607000.0,19200.0,626200.0,8000000.0,112.0,182.3793903638088
608000.0,36000.0,644000.0,15000000.0,100.0,389.9987483698633
11000.0,0.0,11000.0,35000.0,0.35,101.14276679835484
10500.0,0.0,10500.0,134910.0,0.5,44.5050466251696
14000.0,0.0,14000.0,40000.0,0.65,167.51113249862598
9000.0,0.0,9000.0,25000.0,0.75,123.70106993146236
34000.0,0.0,34000.0,125910.0,0.4,1051.9940765794777
13500.0,0.0,13500.0,149800.0,0.42,65.59090586250932
51500.0,0.0,51500.0,115000.0,0.2,674.7015265057588
17000.0,0.0,17000.0,73000.0,0.5,37.23860419131993
9000.0,0.0,9000.0,12000.0,0.1,123.70106993146236
9000.0,0.0,9000.0,96000.0,0.11,119.56175837218476
9000.0,0.0,9000.0,10999.0,0.04,119.56175837218476
8500.0,0.0,8500.0,16347.0,0.18,12.435855669527326
17000.0,0.0,17000.0,26000.0,0.07,37.23860419131993
8500.0,0.0,8500.0,63999.0,0.01,12.435855669527326
34000.0,960.0,34960.0,400000.0,0.2,1027.813823482557
9000.0,0.0,9000.0,159800.0,0.34,119.56175837218476
9000.0,0.0,9000.0,199800.0,0.38,123.70106993146236
24500.0,500.0,25000.0,200000.0,0.1,119.56175837218476
14000.0,500.0,14500.0,200000.0,1.0,101.25160265835382
66500.0,960.0,67460.0,400000.0,0.2,702.6327765576526
27000.0,960.0,27960.0,400000.0,1.0,219.19671002094788
24500.0,500.0,25000.0,200000.0,0.1,119.56175837218476
39000.0,960.0,39960.0,400000.0,1.0,928.5534424313864
36000.0,960.0,36960.0,400000.0,0.9,668.8042906399945
36000.0,960.0,36960.0,400000.0,0.9,668.8042906399945
32000.0,960.0,32960.0,400000.0,0.1,154.98926142677865
22000.0,960.0,22960.0,400000.0,0.1,106.40146151178516
27000.0,960.0,27960.0,400000.0,0.2,229.1555417742884
9000.0,0.0,9000.0,284800.0,0.67,119.56175837218476
36000.0,0.0,36000.0,559300.0,1.16,679.256058278359
44000.0,0.0,44000.0,229700.0,0.53,665.1473170178065
9000.0,0.0,9000.0,150000.0,0.2,123.70106993146236
9000.0,0.0,9000.0,82000.0,0.35,119.56175837218476
39000.0,0.0,39000.0,79900.0,0.18,614.2179670989274
17000.0,0.0,17000.0,43000.0,0.5,37.23860419131993
9000.0,0.0,9000.0,32400.0,0.07,123.70106993146236
29000.0,0.0,29000.0,32000.0,0.07,104.98744516960298
11000.0,0.0,11000.0,55000.0,0.65,101.14276679835484
9000.0,960.0,9960.0,400000.0,1.0,119.56175837218476
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
13500.0,0.0,13500.0,135000.0,0.3,65.59090586250932
9000.0,0.0,9000.0,23000.0,0.01,123.70106993146236
8500.0,500.0,9000.0,200000.0,1.0,12.435855669527326
9000.0,960.0,9960.0,400000.0,1.0,119.56175837218476
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
24500.0,500.0,25000.0,200000.0,0.2,119.56175837218476
44000.0,960.0,44960.0,400000.0,1.2,775.8627429965593
9000.0,0.0,9000.0,266500.0,0.42,123.70106993146236
17000.0,0.0,17000.0,52000.0,0.1,125.88635998464376
11000.0,0.0,11000.0,25000.0,0.2,101.14276679835484
24500.0,500.0,25000.0,200000.0,1.0,119.56175837218476
13500.0,500.0,14000.0,15500.0,1.0,65.59090586250932
45000.0,0.0,45000.0,244695.62225519287,1.0,203.73441379216487
9000.0,0.0,9000.0,33000.0,0.34,119.56175837218476
9000.0,0.0,9000.0,178000.0,0.65,119.56175837218476
9000.0,0.0,9000.0,79900.0,0.17,123.70106993146236
44000.0,0.0,44000.0,164800.0,0.37,1157.9177859424842
58000.0,0.0,58000.0,79900.0,0.17,1567.1413395038555
41000.0,0.0,41000.0,114900.0,0.2,557.979868388785
9000.0,0.0,9000.0,79900.0,0.18,119.56175837218476
9000.0,0.0,9000.0,286310.0,0.78,119.56175837218476
24500.0,500.0,25000.0,200000.0,0.2,119.56175837218476
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
58000.0,2400.0,60400.0,1000000.0,1.8,252.4652679655452
34000.0,960.0,34960.0,400000.0,0.1,1051.9940765794777
28500.0,500.0,29000.0,200000.0,0.1,307.9295489116877
14000.0,0.0,14000.0,50000.0,0.11,101.25160265835382
9000.0,0.0,9000.0,2000.0,0.05,123.70106993146236
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
44000.0,960.0,44960.0,400000.0,0.2,775.8627429965593
29000.0,960.0,29960.0,400000.0,1.0,208.254310961311
9000.0,0.0,9000.0,75000.0,0.15,119.56175837218476
34000.0,0.0,34000.0,85000.0,0.5,605.0245981644293
9000.0,0.0,9000.0,10999.0,0.04,123.70106993146236
38500.0,500.0,39000.0,200000.0,0.1,797.5809246903041
9000.0,0.0,9000.0,130000.0,0.2,123.70106993146236
68500.0,0.0,68500.0,159800.0,0.33,774.1228124943663
44000.0,0.0,44000.0,114900.0,0.2,730.1962016095016
28500.0,0.0,28500.0,164800.0,0.37,307.9295489116877
27000.0,0.0,27000.0,400710.0,1.05,229.1555417742884
58000.0,0.0,58000.0,225400.0,0.43,1567.1413395038555
34000.0,0.0,34000.0,195810.0,0.6,1020.854626057186
36000.0,0.0,36000.0,179800.0,0.42,645.7234713929311
34000.0,0.0,34000.0,160400.0,0.33,1027.813823482557
1813000.0,21600.0,1834600.0,9000000.0,100.0,624.9061054015818
13500.0,0.0,13500.0,30000.0,0.16,65.59090586250932
9000.0,0.0,9000.0,15000.0,0.08,123.70106993146236
9000.0,0.0,9000.0,33000.0,0.2,119.56175837218476
44000.0,0.0,44000.0,79900.0,0.17,1157.9177859424842
39000.0,0.0,39000.0,379998.0,1.0,750.9031994839477
76000.0,0.0,76000.0,84900.0,0.17,646.2393199218862
34000.0,0.0,34000.0,320200.0,0.66,1014.6548132404306
76000.0,0.0,76000.0,115000.0,0.2,742.1509727380948
66000.0,0.0,66000.0,99900.0,0.2,556.8597293111108
39000.0,0.0,39000.0,115000.0,0.44,754.621396099655
66000.0,0.0,66000.0,80500.0,0.17,556.8597293111108
81000.0,0.0,81000.0,394700.0,0.87,560.7079356819862
41000.0,0.0,41000.0,160400.0,0.37,664.4708746728493
29000.0,0.0,29000.0,269700.0,0.57,171.75866610962527
8500.0,0.0,8500.0,130000.0,0.8,12.435855669527326
18500.0,500.0,19000.0,200000.0,1.0,123.70106993146236
8500.0,0.0,8500.0,30000.0,1.0,12.435855669527326
10500.0,0.0,10500.0,275000.0,0.15,44.5050466251696
9000.0,960.0,9960.0,400000.0,1.0,123.70106993146236
10500.0,500.0,11000.0,200000.0,1.0,44.5050466251696
11000.0,0.0,11000.0,10999.0,0.04,101.14276679835484
10500.0,0.0,10500.0,95000.0,0.1,29.68507338875069
17000.0,0.0,17000.0,5449.0,0.06,37.23860419131993
9000.0,0.0,9000.0,75000.0,0.15,119.56175837218476
13500.0,0.0,13500.0,38100.0,0.2,65.59090586250932
13500.0,0.0,13500.0,10500.0,0.04,65.59090586250932
13500.0,0.0,13500.0,22500.0,0.08,65.59090586250932
14000.0,0.0,14000.0,52000.0,0.15,167.51113249862598
